"Point","X","Y","Z"
"181","-102.4528","76.3482","0"
"182","-101.207","77.6384","0"
"183","-99.9183","78.8882","0"
"184","-98.6296","80.138","0"
"185","-97.3409","81.3879","0"
"186","-96.0522","82.6377","0"
"187","-94.7635","83.8875","0"
"188","-93.4748","85.1374","0"
"189","-92.1353","86.3297","0"
"190","-90.7373","87.456","0"
"191","-89.3394","88.5823","0"
"192","-87.9414","89.7086","0"
"193","-86.5435","90.8349","0"
"194","-85.1455","91.9612","0"
"195","-83.7476","93.0875","0"
"196","-82.3222","94.1763","0"
"197","-80.8264","95.169","0"
"198","-79.3307","96.1617","0"
"199","-77.8349","97.1544","0"
"200","-76.3391","98.1471","0"
"201","-74.8433","99.1398","0"
"202","-73.3475","100.1325","0"
"203","-71.8454","101.1147","0"
"204","-70.264","101.9644","0"
"205","-68.6826","102.814","0"
"206","-67.1012","103.6637","0"
"207","-65.5198","104.5134","0"
"208","-63.9384","105.3631","0"
"209","-62.357","106.2127","0"
"210","-60.7756","107.0624","0"
"211","-59.1337","107.7857","0"
"212","-57.4797","108.4837","0"
"213","-55.8257","109.1816","0"
"214","-54.1717","109.8796","0"
"215","-52.5178","110.5775","0"
"216","-50.8638","111.2755","0"
"217","-49.2098","111.9734","0"
"218","-47.5241","112.5852","0"
"219","-45.8116","113.1237","0"
"220","-44.099","113.6622","0"
"221","-42.3865","114.2007","0"
"222","-40.6739","114.7392","0"
"223","-38.9614","115.2777","0"
"224","-37.2488","115.8162","0"
"225","-35.5286","116.3253","0"
"226","-33.7724","116.6979","0"
"227","-32.0163","117.0706","0"
"228","-30.2602","117.4432","0"
"229","-28.5041","117.8158","0"
"230","-26.748","118.1884","0"
"231","-24.9918","118.5611","0"
"232","-23.2357","118.9337","0"
"233","-21.4622","119.2043","0"
"234","-19.6819","119.4351","0"
"235","-17.9016","119.666","0"
"236","-16.1212","119.8968","0"
"237","-14.3409","120.1277","0"
"238","-12.5519","120.2604","0"
"239","-10.7588","120.347","0"
"240","-8.9656","120.4336","0"
"241","-7.1725","120.5202","0"
"242","-5.3794","120.6067","0"
"243","-3.5863","120.6933","0"
"244","-1.7931","120.7799","0"
"245","0","120.8665","0"
"246","1.7931","120.7799","0"
"247","3.5863","120.6933","0"
"248","5.3794","120.6067","0"
"249","7.1725","120.5202","0"
"250","8.9656","120.4336","0"
"251","10.7588","120.347","0"
"252","12.5519","120.2604","0"
"253","14.3397","120.1186","0"
"254","16.1161","119.8593","0"
"255","17.8925","119.6","0"
"256","19.6689","119.3407","0"
"257","21.4453","119.0815","0"
"258","23.2217","118.8222","0"
"259","24.9981","118.5629","0"
"260","26.7745","118.3036","0"
"261","28.5249","117.9117","0"
"262","30.2683","117.4832","0"
"263","32.0116","117.0546","0"
"264","33.7549","116.6261","0"
"265","35.4982","116.1976","0"
"266","37.2415","115.769","0"
"267","38.9849","115.3405","0"
"268","40.7107","114.8529","0"
"269","42.4053","114.2605","0"
"270","44.0999","113.6681","0"
"271","45.7946","113.0756","0"
"272","47.4892","112.4832","0"
"273","49.1839","111.8907","0"
"274","50.8785","111.2983","0"
"275","52.5717","110.7023","0"
"276","54.203","109.9528","0"
"277","55.8343","109.2034","0"
"278","57.4656","108.454","0"
"279","59.0969","107.7045","0"
"280","60.7282","106.9551","0"
"281","62.3595","106.2056","0"
"282","63.9908","105.4562","0"
"283","65.5644","104.5951","0"
"284","67.1187","103.6968","0"
"285","68.6729","102.7984","0"
"286","70.2272","101.9","0"
"287","71.7815","101.0017","0"
"288","73.3358","100.1033","0"
"289","74.89","99.205","0"
"290","76.3974","98.2335","0"
"291","77.8619","97.1952","0"
"292","79.3264","96.1569","0"
"293","80.7909","95.1186","0"
"294","82.2554","94.0803","0"
"295","83.7199","93.042","0"
"296","85.1843","92.0037","0"
"297","86.6158","90.9231","0"
"298","87.9786","89.7545","0"
