"Point","X","Y","Z"
"405","-109.6195","-15.4658","0"
"406","-109.6195","-14.9646","0"
"407","-109.6195","-14.4634","0"
"408","-109.6195","-13.9623","0"
"409","-109.6195","-13.4611","0"
"410","-109.6195","-12.9599","0"
"411","-109.6195","-12.4587","0"
"412","-109.6195","-11.9575","0"
"413","-109.6195","-11.4563","0"
"414","-109.6195","-10.9551","0"
"415","-109.6195","-10.454","0"
"416","-109.6195","-9.9528","0"
"417","-109.6195","-9.4516","0"
"418","-109.6195","-8.9504","0"
"419","-109.6195","-8.4492","0"
"420","-109.6195","-7.948","0"
"421","-109.6195","-7.4468","0"
"422","-109.6195","-6.9456","0"
"423","-109.6195","-6.4445","0"
"424","-109.6195","-5.9433","0"
"425","-109.6195","-5.4421","0"
"426","-109.6195","-4.9409","0"
"427","-109.6195","-4.4397","0"
"428","-109.6195","-3.9385","0"
"429","-109.6195","-3.4373","0"
"430","-109.6195","-2.9362","0"
"431","-109.6195","-2.435","0"
"432","-109.6195","-1.9338","0"
"433","-109.6195","-1.4326","0"
"434","-109.6195","-0.9314","0"
"435","-109.6195","-0.4302","0"
"436","-109.5485","0","0"
"437","-80.9809","0","0"
"438","-28.7195","-23.8884","0"
"439","-28.7403","-24.3888","0"
"440","-28.7611","-24.8892","0"
"441","-28.7819","-25.3897","0"
"442","-28.8027","-25.8901","0"
"443","-28.8493","-26.3883","0"
"444","-28.9157","-26.8847","0"
"445","-28.982","-27.3812","0"
"446","-29.0517","-27.877","0"
"447","-29.164","-28.3651","0"
"448","-29.2762","-28.8532","0"
"449","-29.4023","-29.3375","0"
"450","-29.5605","-29.8127","0"
"451","-29.7187","-30.2879","0"
"452","-29.9089","-30.7507","0"
"453","-30.1141","-31.2076","0"
"454","-30.3263","-31.6609","0"
"455","-30.5765","-32.0948","0"
"456","-30.8268","-32.5286","0"
"457","-31.1021","-32.9465","0"
"458","-31.3897","-33.3565","0"
"459","-31.6963","-33.7521","0"
"460","-32.016","-34.1377","0"
"461","-32.3373","-34.5218","0"
"462","-32.689","-34.8784","0"
"463","-33.0406","-35.235","0"
"464","-33.4216","-35.5599","0"
"465","-33.8052","-35.882","0"
"466","-34.212","-36.1736","0"
"467","-34.6244","-36.4578","0"
"468","-35.054","-36.7144","0"
"469","-35.4913","-36.9586","0"
"470","-35.94","-37.1799","0"
"471","-36.3979","-37.383","0"
"472","-36.8625","-37.5686","0"
"473","-37.3378","-37.7266","0"
"474","-37.813","-37.8847","0"
"475","-38.2977","-38.0089","0"
"476","-38.7862","-38.1194","0"
"477","-39.2747","-38.23","0"
"478","-39.7707","-38.2991","0"
"479","-40.2672","-38.365","0"
"480","-40.7637","-38.4303","0"
"481","-41.2641","-38.4521","0"
"482","-41.7645","-38.474","0"
"483","-42.2649","-38.4958","0"
"484","-42.7653","-38.4992","0"
"485","-43.2657","-38.4774","0"
"486","-43.7661","-38.4556","0"
"487","-44.2664","-38.4335","0"
"488","-44.7624","-38.3641","0"
"489","-45.2585","-38.2947","0"
"490","-45.7545","-38.2253","0"
"491","-46.2433","-38.1179","0"
"492","-46.73","-37.9999","0"
"493","-47.2146","-37.8746","0"
