"Point","X","Y","Z"
"178","-67.5002","-14.1818","0"
"179","-67.4594","-13.8764","0"
"180","-67.4186","-13.571","0"
"181","-67.3778","-13.2656","0"
"182","-67.337","-12.9602","0"
"183","-67.2962","-12.6547","0"
"184","-67.2697","-12.3479","0"
"185","-67.2494","-12.0405","0"
"186","-67.229","-11.733","0"
"187","-67.2087","-11.4256","0"
"188","-67.1883","-11.1181","0"
"189","-67.168","-10.8107","0"
"190","-67.1477","-10.5032","0"
"191","-67.1273","-10.1958","0"
"192","-67.1173","-9.8879","0"
"193","-67.1109","-9.5798","0"
"194","-67.1045","-9.2718","0"
"195","-67.0981","-8.9637","0"
"196","-67.0917","-8.6557","0"
"197","-67.0853","-8.3476","0"
"198","-67.0789","-8.0396","0"
"199","-67.0725","-7.7315","0"
"200","-67.0715","-7.4235","0"
"201","-67.0832","-7.1156","0"
"202","-67.0948","-6.8077","0"
"203","-67.1065","-6.4998","0"
"204","-67.1182","-6.1919","0"
"205","-67.1299","-5.884","0"
"206","-67.1416","-5.5761","0"
"207","-67.1533","-5.2682","0"
"208","-67.1649","-4.9603","0"
"209","-67.1766","-4.6524","0"
"210","-67.1883","-4.3445","0"
"211","-67.2","-4.0366","0"
"212","-67.2117","-3.7287","0"
"213","-67.2234","-3.4209","0"
"214","-67.235","-3.113","0"
"215","-67.2621","-2.8063","0"
"216","-67.3011","-2.5007","0"
"217","-67.3401","-2.195","0"
"218","-67.379","-1.8894","0"
"219","-67.418","-1.5837","0"
"220","-67.457","-1.2781","0"
"221","-67.4959","-0.9725","0"
"222","-67.5349","-0.6668","0"
"223","-67.5739","-0.3612","0"
"224","-67.6129","-0.0555","0"
"225","-67.6518","0.2501","0"
"226","-67.6908","0.5558","0"
"227","-67.7298","0.8614","0"
"228","-67.7778","1.1655","0"
"229","-67.8456","1.466","0"
"230","-67.9134","1.7666","0"
"231","-67.9813","2.0671","0"
"232","-68.0491","2.3677","0"
"233","-68.1169","2.6683","0"
"234","-68.1847","2.9688","0"
"235","-68.2525","3.2694","0"
"236","-68.3204","3.57","0"
"237","-68.3882","3.8705","0"
"238","-68.4792","4.1649","0"
"239","-68.5711","4.4589","0"
"240","-68.663","4.753","0"
"241","-68.755","5.0471","0"
"242","-68.8469","5.3412","0"
"243","-68.9389","5.6353","0"
"244","-69.0308","5.9293","0"
"245","-69.1411","6.2169","0"
"246","-69.2557","6.5029","0"
"247","-69.3703","6.7889","0"
"248","-69.4849","7.0749","0"
"249","-69.5996","7.3609","0"
"250","-69.7142","7.6469","0"
"251","-69.8288","7.9329","0"
"252","-69.9521","8.215","0"
"253","-70.0915","8.4898","0"
"254","-70.2308","8.7647","0"
"255","-70.3701","9.0395","0"
"256","-70.5094","9.3143","0"
"257","-70.6487","9.5891","0"
"258","-70.788","9.8639","0"
"259","-70.9342","10.1349","0"
"260","-71.0983","10.3957","0"
"261","-71.2625","10.6564","0"
"262","-71.4266","10.9172","0"
"263","-71.5907","11.1779","0"
"264","-71.7549","11.4387","0"
"265","-71.9243","11.6958","0"
"266","-72.1111","11.9408","0"
"267","-72.298","12.1858","0"
"268","-72.4849","12.4307","0"
"269","-72.6718","12.6757","0"
"270","-72.8587","12.9207","0"
"271","-73.0516","13.1606","0"
"272","-73.2601","13.3874","0"
"273","-73.4687","13.6142","0"
"274","-73.6773","13.841","0"
"275","-73.8859","14.0678","0"
"276","-74.0944","14.2946","0"
"277","-74.3103","14.514","0"
"278","-74.5389","14.7206","0"
"279","-74.7675","14.9272","0"
"280","-74.9961","15.1338","0"
"281","-75.2247","15.3404","0"
"282","-75.4533","15.5469","0"
"283","-75.6898","15.7439","0"
"284","-75.9363","15.9288","0"
"285","-76.1828","16.1137","0"
"286","-76.4293","16.2986","0"
"287","-76.6758","16.4835","0"
"288","-76.9223","16.6684","0"
"289","-77.1758","16.8429","0"
"290","-77.4377","17.0052","0"
"291","-77.6996","17.1675","0"
"292","-77.9615","17.3298","0"
"293","-78.2234","17.4921","0"
"294","-78.4853","17.6544","0"
