"Point","X","Y","Z"
"829","148.4398","-456.7481","0"
"830","162.0422","-452.1201","0"
"831","175.4995","-447.0855","0"
"832","188.7978","-441.6448","0"
"833","201.9256","-435.8049","0"
"834","214.872","-429.5732","0"
"835","227.6254","-422.9554","0"
"836","240.1744","-415.9579","0"
"837","252.5079","-408.5873","0"
"838","264.6151","-400.8504","0"
"839","276.4853","-392.7545","0"
"840","288.1081","-384.3073","0"
"841","299.4733","-375.5164","0"
"842","310.5695","-366.3883","0"
"843","321.3873","-356.932","0"
"844","331.9182","-347.1573","0"
"845","342.1529","-337.0728","0"
"846","352.0822","-326.6877","0"
"847","361.6974","-316.0109","0"
"848","370.9897","-305.0521","0"
"849","379.9507","-293.8208","0"
"850","388.5723","-282.3268","0"
"851","396.8465","-270.5803","0"
"852","404.7656","-258.5914","0"
"853","412.3223","-246.3709","0"
"854","419.5093","-233.9292","0"
"855","426.3156","-221.2753","0"
"856","432.7387","-208.4227","0"
"857","438.7725","-195.3829","0"
"858","444.4116","-182.1676","0"
"859","449.6505","-168.7887","0"
"860","454.485","-155.2583","0"
"861","458.9093","-141.5883","0"
"862","462.9207","-127.7915","0"
"863","466.5143","-113.8799","0"
"864","469.6841","-99.8657","0"
"865","472.4327","-85.7628","0"
"866","474.7584","-71.5841","0"
"867","476.6601","-57.3424","0"
"868","478.1375","-43.0504","0"
"869","479.1917","-28.721","0"
"870","479.824","-14.3667","0"
"871","480.0365","0","0"
"872","0","-470.0352","0"
"873","-14.3405","-469.8203","0"
"874","-28.6681","-469.1771","0"
"875","-42.9699","-468.1038","0"
"876","-57.2327","-466.5995","0"
"877","-71.4435","-464.664","0"
"878","-85.5889","-462.2978","0"
"879","-99.655","-459.4984","0"
"880","-113.6288","-456.2698","0"
"881","-127.4972","-452.6151","0"
"882","-141.2471","-448.5368","0"
"883","-154.8653","-444.0384","0"
"884","-168.3389","-439.1239","0"
"885","-181.6553","-433.7979","0"
"886","-194.8019","-428.0655","0"
"887","-207.7664","-421.9322","0"
"888","-220.5367","-415.4043","0"
"889","-233.1","-408.4863","0"
"890","-245.4458","-401.1872","0"
"891","-257.5627","-393.5142","0"
"892","-269.4397","-385.4748","0"
"893","-281.0659","-377.0769","0"
"894","-292.4307","-368.3285","0"
"895","-303.5237","-359.238","0"
"896","-314.3349","-349.8141","0"
"897","-324.8544","-340.0656","0"
"898","-335.0724","-330.0016","0"
"899","-344.9795","-319.6314","0"
"900","-354.5665","-308.9645","0"
"901","-363.8244","-298.0109","0"
"902","-372.7445","-286.7804","0"
"903","-381.3181","-275.2833","0"
"904","-389.5372","-263.5301","0"
"905","-397.3937","-251.5315","0"
"906","-404.8798","-239.2984","0"
"907","-411.9883","-226.8421","0"
"908","-418.7121","-214.174","0"
"909","-425.0446","-201.3058","0"
"910","-430.9794","-188.2494","0"
"911","-436.5108","-175.0171","0"
"912","-441.6334","-161.6212","0"
"913","-446.3424","-148.0743","0"
"914","-450.6336","-134.3893","0"
"915","-454.5007","-120.5784","0"
"916","-457.9397","-106.6548","0"
"917","-460.9511","-92.6325","0"
"918","-463.533","-78.5249","0"
"919","-465.6863","-64.3455","0"
"920","-467.4073","-50.1072","0"
"921","-468.697","-35.8232","0"
"922","-469.5522","-21.5067","0"
"923","-469.9771","-7.171","0"
"924","-469.9763","7.171","0"
"925","-469.5495","21.5066","0"
"926","-468.6937","35.823","0"
"927","-467.4078","50.1073","0"
"928","-465.6909","64.3462","0"
"929","-463.5368","78.5255","0"
"930","-460.9511","92.6325","0"
"931","-457.9397","106.6548","0"
"932","-454.5007","120.5784","0"
"933","-450.6336","134.3893","0"
"934","-446.3424","148.0743","0"
"935","-441.6334","161.6212","0"
"936","-436.5108","175.0171","0"
"937","-430.9794","188.2494","0"
"938","-425.0446","201.3058","0"
"939","-418.7121","214.174","0"
"940","-411.9883","226.8421","0"
"941","-404.8798","239.2984","0"
"942","-397.3937","251.5314","0"
"943","-389.5372","263.5301","0"
"944","-381.3181","275.2833","0"
"945","-372.7445","286.7804","0"
"946","-363.8244","298.0109","0"
"947","-354.5665","308.9645","0"
"948","-344.9795","319.6314","0"
"949","-335.0724","330.0016","0"
"950","-324.8544","340.0656","0"
"951","-314.3349","349.8141","0"
"952","-303.5237","359.238","0"
"953","-292.4307","368.3285","0"
"954","-281.0659","377.0769","0"
"955","-269.4397","385.4748","0"
"956","-257.5627","393.5142","0"
"957","-245.4458","401.1872","0"
"958","-233.1","408.4863","0"
"959","-220.5367","415.4042","0"
"960","-207.7664","421.9322","0"
"961","-194.8019","428.0655","0"
"962","-181.6553","433.7979","0"
"963","-168.3389","439.1239","0"
"964","-154.8653","444.0384","0"
"965","-141.2471","448.5368","0"
"966","-127.4972","452.6151","0"
"967","-113.6288","456.2698","0"
"968","-99.655","459.4984","0"
"969","-85.5891","462.2988","0"
"970","-71.444","464.6674","0"
"971","-57.2329","466.6008","0"
"972","-42.9698","468.1031","0"
"973","-28.668","469.1752","0"
"974","-14.3404","469.8183","0"
"975","0","470.0352","0"
"976","14.3405","469.8203","0"
"977","28.6681","469.1771","0"
"978","42.9699","468.1038","0"
"979","57.2327","466.5995","0"
"980","71.4435","464.664","0"
"981","85.5889","462.2978","0"
"982","99.655","459.4984","0"
"983","113.6288","456.2698","0"
"984","127.4972","452.6151","0"
"985","141.2471","448.5368","0"
"986","154.8653","444.0384","0"
"987","168.3389","439.1239","0"
"988","181.6553","433.7979","0"
"989","194.8019","428.0655","0"
"990","207.7664","421.9322","0"
"991","220.5367","415.4043","0"
"992","233.1","408.4863","0"
"993","245.4458","401.1872","0"
"994","257.5627","393.5142","0"
"995","269.4397","385.4748","0"
"996","281.0659","377.0769","0"
"997","292.4307","368.3285","0"
"998","303.5237","359.238","0"
"999","314.3349","349.8141","0"
"1000","324.8544","340.0656","0"
"1001","335.0724","330.0016","0"
"1002","344.9795","319.6314","0"
"1003","354.5665","308.9645","0"
"1004","363.8244","298.0109","0"
"1005","372.7445","286.7804","0"
"1006","381.3181","275.2833","0"
"1007","389.5372","263.5301","0"
"1008","397.3937","251.5315","0"
"1009","404.8798","239.2984","0"
"1010","411.9883","226.8421","0"
"1011","418.7121","214.174","0"
"1012","425.0446","201.3058","0"
"1013","430.9794","188.2494","0"
"1014","436.5108","175.0171","0"
"1015","441.6334","161.6212","0"
"1016","446.3424","148.0743","0"
"1017","450.6336","134.3893","0"
"1018","454.5007","120.5784","0"
"1019","457.9397","106.6548","0"
"1020","460.9511","92.6325","0"
"1021","463.533","78.5249","0"
"1022","465.6863","64.3455","0"
"1023","467.4073","50.1072","0"
"1024","468.697","35.8232","0"
"1025","469.5522","21.5067","0"
"1026","469.9771","7.171","0"
"1027","469.9763","-7.171","0"
"1028","469.5495","-21.5066","0"
"1029","468.6937","-35.823","0"
"1030","467.4078","-50.1073","0"
"1031","465.6909","-64.3462","0"
"1032","463.5368","-78.5255","0"
"1033","460.9511","-92.6325","0"
"1034","457.9397","-106.6548","0"
"1035","454.5007","-120.5784","0"
"1036","450.6336","-134.3893","0"
"1037","446.3424","-148.0743","0"
"1038","441.6334","-161.6212","0"
"1039","436.5108","-175.0171","0"
"1040","430.9794","-188.2494","0"
"1041","425.0446","-201.3058","0"
"1042","418.7121","-214.174","0"
"1043","411.9883","-226.8421","0"
"1044","404.8798","-239.2984","0"
"1045","397.3937","-251.5314","0"
"1046","389.5372","-263.5301","0"
"1047","381.3181","-275.2833","0"
"1048","372.7445","-286.7804","0"
"1049","363.8244","-298.0109","0"
"1050","354.5665","-308.9645","0"
"1051","344.9795","-319.6314","0"
"1052","335.0724","-330.0016","0"
"1053","324.8544","-340.0656","0"
"1054","314.3349","-349.8141","0"
"1055","303.5237","-359.238","0"
"1056","292.4307","-368.3285","0"
"1057","281.0659","-377.0769","0"
"1058","269.4397","-385.4748","0"
"1059","257.5627","-393.5142","0"
"1060","245.4458","-401.1872","0"
"1061","233.1","-408.4863","0"
"1062","220.5367","-415.4042","0"
"1063","207.7664","-421.9322","0"
"1064","194.8019","-428.0655","0"
"1065","181.6553","-433.7979","0"
"1066","168.3389","-439.1239","0"
"1067","154.8653","-444.0384","0"
"1068","141.2471","-448.5368","0"
"1069","127.4972","-452.6151","0"
"1070","113.6288","-456.2698","0"
"1071","99.655","-459.4984","0"
"1072","85.5891","-462.2988","0"
"1073","71.444","-464.6674","0"
"1074","57.2329","-466.6008","0"
"1075","42.9698","-468.1031","0"
"1076","28.668","-469.1752","0"
"1077","14.3404","-469.8183","0"
"1078","0","-470.0352","0"
"1079","460.0339","0","0"
"1080","459.8118","14.3843","0"
"1081","459.1501","28.7551","0"
"1082","458.0474","43.0987","0"
"1083","456.5004","57.4012","0"
"1084","454.5109","71.6489","0"
"1085","452.0778","85.8275","0"
"1086","449.202","99.9231","0"
"1087","445.8851","113.9215","0"
"1088","442.1298","127.8086","0"
"1089","437.9391","141.5707","0"
"1090","433.317","155.194","0"
"1091","428.2679","168.6648","0"
"1092","422.7971","181.97","0"
"1093","416.9101","195.0963","0"
"1094","410.6132","208.031","0"
"1095","403.9129","220.7614","0"
"1096","396.8163","233.2751","0"
"1097","389.3309","245.5603","0"
"1098","381.4644","257.6049","0"
"1099","373.225","269.3976","0"
"1100","364.6212","280.927","0"
"1101","355.6615","292.1822","0"
"1102","346.3551","303.1524","0"
"1103","336.7111","313.827","0"
"1104","326.7391","324.1959","0"
"1105","316.4487","334.2489","0"
"1106","305.85","343.9763","0"
"1107","294.9531","353.3686","0"
"1108","283.7686","362.4163","0"
"1109","272.307","371.1105","0"
"1110","260.5793","379.4424","0"
"1111","248.5968","387.4034","0"
"1112","236.3702","394.9842","0"
"1113","223.9117","402.1776","0"
"1114","211.2338","408.9767","0"
"1115","198.3486","415.3743","0"
"1116","185.2688","421.3638","0"
"1117","172.007","426.939","0"
"1118","158.5763","432.0939","0"
"1119","144.99","436.8236","0"
"1120","131.2616","441.1233","0"
"1121","117.4047","444.989","0"
"1122","103.4331","448.4175","0"
"1123","89.3607","451.4048","0"
"1124","75.2012","453.9479","0"
"1125","60.9692","456.0472","0"
"1126","46.6788","457.7025","0"
"1127","32.344","458.9144","0"
"1128","17.9789","459.6887","0"
"1129","3.5966","460.0173","0"
"1130","-10.7889","459.9055","0"
"1131","-25.1644","459.3558","0"
"1132","-39.5162","458.3655","0"
"1133","-53.8303","456.9299","0"
"1134","-68.0929","455.0501","0"
"1135","-82.29","452.7268","0"
"1136","-96.4074","449.9607","0"
"1137","-110.4312","446.7533","0"
"1138","-124.3473","443.1068","0"
"1139","-138.1417","439.0243","0"
"1140","-151.8008","434.5096","0"
"1141","-165.3109","429.5668","0"
"1142","-178.6587","424.201","0"
"1143","-191.8309","418.4177","0"
"1144","-204.8147","412.2229","0"
"1145","-217.5974","405.6232","0"
"1146","-230.1666","398.6254","0"
"1147","-242.5102","391.2369","0"
"1148","-254.6163","383.4654","0"
"1149","-266.4734","375.319","0"
"1150","-278.07","366.8059","0"
"1151","-289.3952","357.9349","0"
"1152","-300.4381","348.7147","0"
"1153","-311.1881","339.1548","0"
"1154","-321.6348","329.2643","0"
"1155","-331.7683","319.053","0"
"1156","-341.5786","308.5308","0"
"1157","-351.0552","297.7071","0"
"1158","-360.1885","286.5922","0"
"1159","-368.9704","275.1977","0"
"1160","-377.3922","263.5345","0"
"1161","-385.4453","251.6137","0"
"1162","-393.1214","239.4468","0"
"1163","-400.4125","227.0454","0"
"1164","-407.3111","214.4215","0"
"1165","-413.81","201.5872","0"
"1166","-419.9023","188.555","0"
"1167","-425.5816","175.3376","0"
"1168","-430.8421","161.9481","0"
"1169","-435.6784","148.3995","0"
"1170","-440.0857","134.7053","0"
"1171","-444.0599","120.8792","0"
"1172","-447.5973","106.935","0"
"1173","-450.6953","92.8866","0"
"1174","-453.3518","78.7481","0"
"1175","-455.5654","64.5334","0"
"1176","-457.3352","50.2566","0"
"1177","-458.6563","35.9313","0"
"1178","-459.5394","21.5724","0"
"1179","-459.9746","7.193","0"
"1180","-459.9737","-7.193","0"
"1181","-459.5357","-21.5723","0"
"1182","-458.6576","-35.9315","0"
"1183","-457.3352","-50.2566","0"
"1184","-455.5654","-64.5334","0"
"1185","-453.3518","-78.7481","0"
"1186","-450.6953","-92.8866","0"
"1187","-447.5974","-106.935","0"
"1188","-444.0599","-120.8792","0"
"1189","-440.0857","-134.7053","0"
"1190","-435.6784","-148.3995","0"
"1191","-430.8421","-161.948","0"
"1192","-425.5816","-175.3376","0"
"1193","-419.9023","-188.555","0"
"1194","-413.81","-201.5872","0"
"1195","-407.3111","-214.4215","0"
"1196","-400.4125","-227.0454","0"
"1197","-393.1214","-239.4468","0"
"1198","-385.4453","-251.6137","0"
"1199","-377.3922","-263.5345","0"
"1200","-368.9704","-275.1977","0"
"1201","-360.1885","-286.5922","0"
"1202","-351.0552","-297.7071","0"
"1203","-341.5786","-308.5308","0"
"1204","-331.7683","-319.053","0"
"1205","-321.6348","-329.2643","0"
"1206","-311.1881","-339.1547","0"
"1207","-300.4381","-348.7147","0"
"1208","-289.3952","-357.9349","0"
"1209","-278.07","-366.8059","0"
"1210","-266.4734","-375.319","0"
"1211","-254.6163","-383.4654","0"
"1212","-242.5102","-391.2369","0"
"1213","-230.1666","-398.6254","0"
"1214","-217.5974","-405.6232","0"
"1215","-204.8147","-412.2229","0"
"1216","-191.8309","-418.4177","0"
"1217","-178.6587","-424.201","0"
"1218","-165.3109","-429.5668","0"
"1219","-151.8008","-434.5096","0"
"1220","-138.1417","-439.0243","0"
"1221","-124.3473","-443.1068","0"
"1222","-110.4312","-446.7533","0"
"1223","-96.4074","-449.9607","0"
"1224","-82.29","-452.7268","0"
"1225","-68.0929","-455.0501","0"
"1226","-53.8304","-456.9299","0"
"1227","-39.5163","-458.3664","0"
"1228","-25.1645","-459.3581","0"
"1229","-10.7889","-459.9056","0"
"1230","3.5966","-460.0165","0"
"1231","17.9789","-459.6899","0"
"1232","32.3443","-458.9186","0"
"1233","46.6788","-457.7025","0"
"1234","60.9692","-456.0472","0"
"1235","75.2012","-453.9479","0"
"1236","89.3607","-451.4048","0"
"1237","103.4331","-448.4175","0"
"1238","117.4047","-444.989","0"
"1239","131.2616","-441.1233","0"
"1240","144.99","-436.8236","0"
"1241","158.5763","-432.0939","0"
"1242","172.007","-426.939","0"
"1243","185.2687","-421.3638","0"
"1244","198.3486","-415.3743","0"
"1245","211.2338","-408.9767","0"
"1246","223.9117","-402.1776","0"
"1247","236.3702","-394.9842","0"
"1248","248.5968","-387.4034","0"
"1249","260.5793","-379.4424","0"
"1250","272.307","-371.1105","0"
"1251","283.7686","-362.4163","0"
"1252","294.9531","-353.3686","0"
"1253","305.85","-343.9763","0"
"1254","316.4487","-334.2489","0"
"1255","326.7391","-324.1959","0"
"1256","336.7111","-313.827","0"
"1257","346.3551","-303.1524","0"
"1258","355.6615","-292.1822","0"
"1259","364.6212","-280.927","0"
"1260","373.225","-269.3976","0"
"1261","381.4644","-257.6049","0"
"1262","389.3309","-245.5603","0"
"1263","396.8163","-233.2751","0"
"1264","403.9129","-220.7614","0"
"1265","410.6132","-208.031","0"
"1266","416.9101","-195.0963","0"
"1267","422.7971","-181.97","0"
"1268","428.2679","-168.6648","0"
"1269","433.317","-155.194","0"
"1270","437.9391","-141.5707","0"
"1271","442.1298","-127.8086","0"
"1272","445.8851","-113.9215","0"
"1273","449.202","-99.9231","0"
"1274","452.0778","-85.8275","0"
"1275","454.5109","-71.6489","0"
"1276","456.5004","-57.4012","0"
"1277","458.0463","-43.0986","0"
"1278","459.1504","-28.7551","0"
"1279","459.8103","-14.3843","0"
"1280","460.0339","0","0"
"1281","0","-450.0326","0"
"1282","-14.3573","-449.8067","0"
"1283","-28.7005","-449.1333","0"
"1284","-43.0154","-448.0099","0"
"1285","-57.2877","-446.435","0"
"1286","-71.5028","-444.408","0"
"1287","-85.6461","-441.9292","0"
"1288","-99.7029","-438.9998","0"
"1289","-113.6588","-435.6218","0"
"1290","-127.4992","-431.798","0"
"1291","-141.2097","-427.5318","0"
"1292","-154.7761","-422.8276","0"
"1293","-168.1845","-417.6901","0"
"1294","-181.4211","-412.1249","0"
"1295","-194.4725","-406.138","0"
"1296","-207.3238","-399.7328","0"
"1297","-219.963","-392.9188","0"
"1298","-232.3777","-385.704","0"
"1299","-244.5555","-378.0962","0"
"1300","-256.4844","-370.1038","0"
"1301","-268.1525","-361.7353","0"
"1302","-279.5483","-352.9995","0"
"1303","-290.6605","-343.9056","0"
"1304","-301.478","-334.4631","0"
"1305","-311.9885","-324.6799","0"
"1306","-322.1806","-314.5654","0"
"1307","-332.0462","-304.1324","0"
"1308","-341.5754","-293.3912","0"
"1309","-350.7583","-282.3526","0"
"1310","-359.5855","-271.0275","0"
"1311","-368.0478","-259.4272","0"
"1312","-376.1362","-247.5631","0"
"1313","-383.842","-235.4469","0"
"1314","-391.1544","-223.0893","0"
"1315","-398.0664","-210.5034","0"
"1316","-404.572","-197.7028","0"
"1317","-410.6641","-184.7004","0"
"1318","-416.3361","-171.5092","0"
"1319","-421.5817","-158.1428","0"
"1320","-426.3953","-144.6149","0"
"1321","-430.7719","-130.9393","0"
"1322","-434.707","-117.1301","0"
"1323","-438.197","-103.2019","0"
"1324","-441.2388","-89.1689","0"
"1325","-443.8302","-75.0458","0"
"1326","-445.9699","-60.8473","0"
"1327","-447.6572","-46.5879","0"
"1328","-448.8925","-32.2822","0"
"1329","-449.6772","-17.9448","0"
"1330","-450.0133","-3.5898","0"
"1331","-449.9033","10.7687","0"
"1332","-449.3456","25.1169","0"
"1333","-448.3377","39.4405","0"
"1334","-446.8753","53.7249","0"
"1335","-444.9609","67.9557","0"
"1336","-442.5947","82.1184","0"
"1337","-439.7777","96.1984","0"
"1338","-436.5117","110.181","0"
"1339","-432.7993","124.0517","0"
"1340","-428.6437","137.7963","0"
"1341","-424.0483","151.4001","0"
"1342","-419.0166","164.8487","0"
"1343","-413.5555","178.1286","0"
"1344","-407.6709","191.2263","0"
"1345","-401.3694","204.1286","0"
"1346","-394.6577","216.8224","0"
"1347","-387.5434","229.2949","0"
"1348","-380.0342","241.5337","0"
"1349","-372.1382","253.5267","0"
"1350","-363.8639","265.2619","0"
"1351","-355.2201","276.7277","0"
"1352","-346.2146","287.9117","0"
"1353","-336.8552","298.8012","0"
"1354","-327.1545","309.3878","0"
"1355","-317.1224","319.6608","0"
"1356","-306.769","329.61","0"
"1357","-296.1049","339.2252","0"
"1358","-285.1405","348.4967","0"
"1359","-273.8867","357.4148","0"
"1360","-262.3549","365.9703","0"
"1361","-250.5541","374.1509","0"
"1362","-238.4978","381.95","0"
"1363","-226.1987","389.3602","0"
"1364","-213.6691","396.3736","0"
"1365","-200.9216","402.9824","0"
"1366","-187.9688","409.1795","0"
"1367","-174.824","414.9579","0"
"1368","-161.5004","420.3114","0"
"1369","-148.0117","425.2341","0"
"1370","-134.3718","429.721","0"
"1371","-120.5948","433.7673","0"
"1372","-106.695","437.3691","0"
"1373","-92.6867","440.5234","0"
"1374","-78.5847","443.2275","0"
"1375","-64.4035","445.4799","0"
"1376","-50.1578","447.2798","0"
"1377","-35.8623","448.6274","0"
"1378","-21.5314","449.5235","0"
"1379","-7.1794","449.9702","0"
"1380","7.1794","449.9702","0"
"1381","21.5314","449.5235","0"
"1382","35.8623","448.6274","0"
"1383","50.1578","447.2798","0"
"1384","64.4035","445.4799","0"
"1385","78.5847","443.2275","0"
"1386","92.6867","440.5234","0"
"1387","106.695","437.3691","0"
"1388","120.5948","433.7673","0"
"1389","134.3718","429.721","0"
"1390","148.0117","425.2341","0"
"1391","161.5004","420.3114","0"
"1392","174.824","414.9579","0"
"1393","187.9688","409.1795","0"
"1394","200.9216","402.9824","0"
"1395","213.6691","396.3736","0"
"1396","226.1987","389.3602","0"
"1397","238.4978","381.95","0"
"1398","250.5541","374.1509","0"
"1399","262.3549","365.9703","0"
"1400","273.8867","357.4148","0"
"1401","285.1405","348.4967","0"
"1402","296.1049","339.2252","0"
"1403","306.769","329.61","0"
"1404","317.1224","319.6608","0"
"1405","327.1545","309.3878","0"
"1406","336.8552","298.8012","0"
"1407","346.2146","287.9117","0"
"1408","355.2201","276.7277","0"
"1409","363.8639","265.2619","0"
"1410","372.1382","253.5267","0"
"1411","380.0342","241.5337","0"
"1412","387.5434","229.2949","0"
"1413","394.6577","216.8224","0"
"1414","401.3694","204.1286","0"
"1415","407.6709","191.2263","0"
"1416","413.5555","178.1286","0"
"1417","419.0166","164.8487","0"
"1418","424.0483","151.4001","0"
"1419","428.6437","137.7963","0"
"1420","432.7993","124.0517","0"
"1421","436.5117","110.181","0"
"1422","439.7777","96.1984","0"
"1423","442.5947","82.1184","0"
"1424","444.9609","67.9557","0"
"1425","446.8753","53.7249","0"
"1426","448.3377","39.4405","0"
"1427","449.3456","25.1169","0"
"1428","449.9033","10.7687","0"
"1429","450.0133","-3.5898","0"
"1430","449.6772","-17.9448","0"
"1431","448.8925","-32.2822","0"
"1432","447.6572","-46.5879","0"
"1433","445.9699","-60.8473","0"
"1434","443.8302","-75.0458","0"
"1435","441.2388","-89.1689","0"
"1436","438.197","-103.2019","0"
"1437","434.707","-117.1301","0"
"1438","430.7719","-130.9393","0"
"1439","426.3953","-144.6149","0"
"1440","421.5817","-158.1428","0"
"1441","416.3361","-171.5092","0"
"1442","410.6641","-184.7004","0"
"1443","404.572","-197.7028","0"
"1444","398.0664","-210.5034","0"
"1445","391.1544","-223.0893","0"
"1446","383.842","-235.4469","0"
"1447","376.1362","-247.5631","0"
"1448","368.0478","-259.4272","0"
"1449","359.5855","-271.0275","0"
"1450","350.7583","-282.3526","0"
"1451","341.5754","-293.3912","0"
"1452","332.0462","-304.1324","0"
"1453","322.1806","-314.5654","0"
"1454","311.9885","-324.6799","0"
"1455","301.478","-334.4631","0"
"1456","290.6605","-343.9056","0"
"1457","279.5483","-352.9995","0"
"1458","268.1525","-361.7353","0"
"1459","256.4844","-370.1038","0"
"1460","244.5555","-378.0962","0"
"1461","232.3777","-385.704","0"
"1462","219.963","-392.9188","0"
"1463","207.3238","-399.7328","0"
"1464","194.4725","-406.138","0"
"1465","181.4211","-412.1249","0"
"1466","168.1845","-417.6901","0"
"1467","154.7761","-422.8276","0"
"1468","141.2097","-427.5318","0"
"1469","127.4992","-431.798","0"
"1470","113.6588","-435.6218","0"
"1471","99.7029","-438.9998","0"
"1472","85.6461","-441.9292","0"
"1473","71.5028","-444.408","0"
"1474","57.2877","-446.435","0"
"1475","43.0154","-448.0099","0"
"1476","28.7005","-449.1333","0"
"1477","14.3573","-449.8067","0"
"1478","0","-450.0326","0"
"1479","440.0313","0","0"
"1480","439.8026","14.3291","0"
"1481","439.1176","28.6436","0"
"1482","437.9738","42.9288","0"
"1483","436.3701","57.1696","0"
"1484","434.3059","71.3511","0"
"1485","431.7809","85.4578","0"
"1486","428.7953","99.4742","0"
"1487","425.353","113.3854","0"
"1488","421.4571","127.1764","0"
"1489","417.1115","140.8324","0"
"1490","412.3209","154.3387","0"
"1491","407.0905","167.6809","0"
"1492","401.4264","180.8447","0"
"1493","395.335","193.8165","0"
"1494","388.8217","206.5817","0"
"1495","381.8906","219.1249","0"
"1496","374.5544","231.4355","0"
"1497","366.8216","243.5009","0"
"1498","358.7008","255.3086","0"
"1499","350.201","266.8466","0"
"1500","341.3296","278.1014","0"
"1501","332.0937","289.0591","0"
"1502","322.5079","299.712","0"
"1503","312.5824","310.049","0"
"1504","302.3275","320.0593","0"
"1505","291.754","329.7326","0"
"1506","280.8682","339.0533","0"
"1507","269.6855","348.0152","0"
"1508","258.2181","356.6099","0"
"1509","246.4778","364.828","0"
"1510","234.4767","372.6603","0"
"1511","222.2267","380.0974","0"
"1512","209.7377","387.1257","0"
"1513","197.0262","393.743","0"
"1514","184.1055","399.9418","0"
"1515","170.989","405.7148","0"
"1516","157.6907","411.0556","0"
"1517","144.2245","415.9581","0"
"1518","130.6049","420.4167","0"
"1519","116.8456","424.4235","0"
"1520","102.9622","427.9766","0"
"1521","88.9702","431.0741","0"
"1522","74.8846","433.7135","0"
"1523","60.7206","435.8932","0"
"1524","46.4933","437.6122","0"
"1525","32.218","438.8708","0"
"1526","17.9095","439.6701","0"
"1527","3.5828","440.012","0"
"1528","-10.7475","439.899","0"
"1529","-25.067","439.3295","0"
"1530","-39.3609","438.301","0"
"1531","-53.6141","436.812","0"
"1532","-67.8116","434.8619","0"
"1533","-81.9381","432.4511","0"
"1534","-95.9785","429.5809","0"
"1535","-109.9176","426.2534","0"
"1536","-123.7403","422.4717","0"
"1537","-137.4317","418.2393","0"
"1538","-150.9773","413.5608","0"
"1539","-164.3624","408.4412","0"
"1540","-177.5728","402.8864","0"
"1541","-190.5927","396.8985","0"
"1542","-203.409","390.4863","0"
"1543","-216.0091","383.6594","0"
"1544","-228.38","376.4254","0"
"1545","-240.5089","368.7926","0"
"1546","-252.3834","360.7696","0"
"1547","-263.989","352.3622","0"
"1548","-275.313","343.5794","0"
"1549","-286.3464","334.4343","0"
"1550","-297.0779","324.9366","0"
"1551","-307.4964","315.0965","0"
"1552","-317.591","304.9244","0"
"1553","-327.3452","294.4255","0"
"1554","-336.7542","283.6161","0"
"1555","-345.808","272.5076","0"
"1556","-354.4971","261.1116","0"
"1557","-362.8118","249.4395","0"
"1558","-370.7408","237.502","0"
"1559","-378.2731","225.3103","0"
"1560","-385.4044","212.88","0"
"1561","-392.1268","200.2238","0"
"1562","-398.4324","187.3549","0"
"1563","-404.3141","174.2867","0"
"1564","-409.7651","161.033","0"
"1565","-414.7753","147.6065","0"
"1566","-419.3415","134.0227","0"
"1567","-423.4605","120.2966","0"
"1568","-427.128","106.4431","0"
"1569","-430.3405","92.4771","0"
"1570","-433.0953","78.4137","0"
"1571","-435.3904","64.268","0"
"1572","-437.2249","50.0552","0"
"1573","-438.5987","35.7904","0"
"1574","-439.5124","21.4889","0"
"1575","-439.968","7.1654","0"
"1576","-439.968","-7.1654","0"
"1577","-439.5124","-21.4889","0"
"1578","-438.5987","-35.7904","0"
"1579","-437.2249","-50.0552","0"
"1580","-435.3904","-64.268","0"
"1581","-433.0953","-78.4137","0"
"1582","-430.3405","-92.4771","0"
"1583","-427.128","-106.4431","0"
"1584","-423.4605","-120.2966","0"
"1585","-419.3415","-134.0227","0"
"1586","-414.7753","-147.6065","0"
"1587","-409.7651","-161.033","0"
"1588","-404.3141","-174.2867","0"
"1589","-398.4324","-187.3549","0"
"1590","-392.1268","-200.2238","0"
"1591","-385.4044","-212.88","0"
"1592","-378.2731","-225.3103","0"
"1593","-370.7408","-237.502","0"
"1594","-362.8118","-249.4395","0"
"1595","-354.4971","-261.1116","0"
"1596","-345.808","-272.5076","0"
"1597","-336.7542","-283.6161","0"
"1598","-327.3452","-294.4255","0"
"1599","-317.591","-304.9244","0"
"1600","-307.4964","-315.0965","0"
"1601","-297.0779","-324.9366","0"
"1602","-286.3464","-334.4343","0"
"1603","-275.313","-343.5794","0"
"1604","-263.989","-352.3622","0"
"1605","-252.3834","-360.7696","0"
"1606","-240.5089","-368.7926","0"
"1607","-228.38","-376.4254","0"
"1608","-216.0091","-383.6594","0"
"1609","-203.409","-390.4863","0"
"1610","-190.5927","-396.8985","0"
"1611","-177.5728","-402.8864","0"
"1612","-164.3624","-408.4412","0"
"1613","-150.9773","-413.5608","0"
"1614","-137.4317","-418.2393","0"
"1615","-123.7403","-422.4717","0"
"1616","-109.9176","-426.2534","0"
"1617","-95.9785","-429.5809","0"
"1618","-81.9381","-432.4511","0"
"1619","-67.8116","-434.8619","0"
"1620","-53.6141","-436.812","0"
"1621","-39.3609","-438.301","0"
"1622","-25.067","-439.3295","0"
"1623","-10.7475","-439.899","0"
"1624","3.5828","-440.012","0"
"1625","17.9095","-439.6701","0"
