"Point","X","Y","Z"
"238","-40.0735","-42.8997","0"
"239","-39.9399","-42.4404","0"
"240","-39.8062","-41.9812","0"
"241","-39.6778","-41.5207","0"
"242","-39.5858","-41.0513","0"
"243","-39.4938","-40.582","0"
"244","-39.4018","-40.1126","0"
"245","-39.312","-39.6429","0"
"246","-39.2549","-39.1681","0"
"247","-39.1979","-38.6932","0"
"248","-39.1483","-38.2176","0"
"249","-39.118","-37.7403","0"
"250","-39.0877","-37.263","0"
"251","-39.2743","-36.9892","0"
"252","-39.703","-37.043","0"
"253","-39.7424","-37.5197","0"
"254","-39.7818","-37.9963","0"
"255","-39.8211","-38.473","0"
"256","-39.8605","-38.9497","0"
"257","-39.9291","-39.4226","0"
"258","-40.0116","-39.8937","0"
"259","-40.0941","-40.3648","0"
"260","-40.1767","-40.8359","0"
"261","-40.2906","-41.3","0"
"262","-40.4165","-41.7614","0"
"263","-40.5424","-42.2229","0"
"264","-40.6682","-42.6843","0"
"265","-40.8231","-43.1366","0"
"266","-40.9821","-43.5877","0"
"267","-41.1645","-44.0299","0"
"268","-41.3474","-44.4718","0"
"269","-41.5553","-44.9023","0"
"270","-41.7702","-45.3296","0"
"271","-41.9851","-45.7569","0"
"272","-42.203","-46.1825","0"
"273","-42.4563","-46.5882","0"
"274","-42.7097","-46.9938","0"
"275","-42.9631","-47.3995","0"
"276","-43.2328","-47.7938","0"
"277","-43.5223","-48.1746","0"
"278","-43.8118","-48.5553","0"
"279","-44.106","-48.9322","0"
"280","-44.4225","-49.2908","0"
"281","-44.741","-49.6474","0"
"282","-45.0788","-49.9861","0"
"283","-45.4166","-50.3247","0"
"284","-45.7783","-50.6368","0"
"285","-46.1492","-50.9388","0"
"286","-46.5201","-51.2408","0"
"287","-46.8919","-51.5416","0"
"288","-47.289","-51.8082","0"
"289","-47.6861","-52.0747","0"
"290","-48.0832","-52.3413","0"
"291","-48.4873","-52.5964","0"
"292","-48.9067","-52.8263","0"
"293","-49.3261","-53.0562","0"
"294","-49.7455","-53.2861","0"
"295","-50.1733","-53.4993","0"
"296","-50.6087","-53.6973","0"
"297","-51.0441","-53.8953","0"
"298","-51.4878","-54.0732","0"
"299","-51.9349","-54.243","0"
"300","-52.3821","-54.4128","0"
